ds,yhat,yhat_lower,yhat_upper
2024-01-01,23.165111757400723,-1896.5591302258833,2045.9556012313458
2024-01-02,70.3620010780977,-1944.144092065143,2057.5980389466313
2024-01-03,236.59902753433278,-1750.331266767017,2285.4013477349004
2024-01-04,3.601713343762981,-1845.4295058813052,2083.7623735455113
2024-01-05,-39.397325409055384,-2111.117665264047,1940.0728986294773
2024-01-06,91.08182014117472,-1900.6207528027574,2107.423410478776
2024-01-07,36.37591748817306,-1938.0900454516313,2096.3513205593617
2024-01-08,82.69943856040004,-1757.5822253116824,2226.1086903945975
2024-01-09,153.5106665517602,-1884.676922948755,2262.6178932187586
2024-01-10,340.6022834778666,-1689.671369921872,2263.2288108071407
2024-01-11,125.60078899008738,-1833.1641654886212,2247.363317253728
2024-01-12,97.68624762601087,-2115.535251303207,2132.81820485293
2024-01-13,240.3300290928135,-1786.1711802961138,2180.874382108511
2024-01-14,194.90143536141466,-1811.3727458156147,2242.0452710001723
2024-01-15,247.6852404326645,-1875.3916128235383,2415.1412367435273
2024-01-16,322.2442319724957,-1741.8743976718863,2604.0454387194045
2024-01-17,510.5060748218021,-1419.1855464698453,2588.8727632884643
2024-01-18,294.2589369557212,-1610.9721363943258,2272.09092368293
2024-01-19,262.8674528462554,-1637.5401919415317,2404.0376603773416
2024-01-20,400.0067530321091,-1528.9172247885342,2263.473312128151
2024-01-21,347.2655036035081,-1770.6999758718139,2267.970201723114
2024-01-22,391.16001701122246,-1609.7789623641447,2435.5312434682983
2024-01-23,455.4935450959575,-1526.0728162048547,2455.8875849383458
2024-01-24,632.4400832614612,-1410.0543143190523,2701.260717933476
2024-01-25,404.03712399567365,-1655.0185812138118,2448.0397514766696
2024-01-26,536.3602507912015,-1323.7965908101423,2587.382476615483
2024-01-27,483.94798824756253,-1496.1901493796777,2667.0666533333992
2024-01-28,418.01571150505254,-1479.38697908582,2381.006293196449
2024-01-29,448.85417964002994,-1622.0224693291568,2420.9308103518256
2024-01-30,500.49325023923586,-1394.3008473991479,2644.3027883947902
2024-01-31,665.3221991048879,-1406.84505723454,2606.712614482416
2024-02-01,425.5803605813504,-1573.4867876948922,2594.4029321160456
2024-02-02,371.06831355540663,-1631.8854105088,2329.067022915557
2024-02-03,485.8773216491718,-1437.6864896538862,2389.795946399705
2024-02-04,411.98795535871955,-1561.9877474064594,2478.8297071270017
2024-02-05,436.2799496728696,-1550.7553878983463,2501.2940169689728
2024-02-06,482.88741050891036,-1420.287523835753,2451.416799666776
2024-02-07,644.2787135935207,-1375.0587042362176,2622.3592707875155
2024-02-08,402.7455621471203,-1628.0118130077483,2440.672530675373
2024-02-09,348.1128085266605,-1756.2399280349496,2287.1976587868426
2024-02-10,464.46680510701657,-1637.39120430988,2567.281181466333
2024-02-11,393.75327191983365,-1648.442609038424,2297.036736198548
2024-02-12,422.7867942364709,-1614.195042945461,2387.456465098266
2024-02-13,475.6061204096276,-1570.6930022210645,2484.851867843292
2024-02-14,644.55465507105,-1450.686358662665,2550.0569446497275
2024-02-15,411.77065720145964,-1552.250632345094,2552.400931152032
2024-02-16,366.8987804676069,-1538.939731097584,2476.132292473724
2024-02-17,493.82074001510745,-1533.5415890985428,2466.512506266427
2024-02-18,434.25609682532325,-1571.0425446145296,2532.898442919941
2024-02-19,474.77525944711635,-1631.8913981609594,2393.0607837752123
2024-02-20,539.1588420683715,-1433.9330164769387,2481.691282235746
2024-02-21,719.4827241674833,-1425.539987569644,2777.7967351287753
2024-02-22,497.61325301806204,-1487.262137816227,2582.4855625496125
2024-02-23,462.92414063187664,-1668.3994290181988,2519.1312963085966
2024-02-24,599.032737263056,-1502.0418071271722,2640.942304312194
2024-02-25,547.4065563807851,-1342.9878755354634,2632.16631233444
2024-02-26,594.382023112258,-1395.4433552921125,2612.9681679094065
2024-02-27,663.5294488258355,-1191.6632914895238,2585.009760267083
2024-02-28,846.743435968327,-1149.1416792079553,2936.1718742748058
2024-02-29,625.7430115550508,-1278.2637586026765,2759.1850982975284
2024-03-01,589.7929026499708,-1376.6819722989435,2578.706065288148
2024-03-02,722.4435026843139,-1078.3441916430224,2741.020765906796
2024-03-03,665.140283199101,-1297.6269384767897,2690.0131742402878
2024-03-04,704.2445172874585,-1444.8499934784875,2799.490245552426
2024-03-05,763.3992307785874,-1282.8776165936,2802.422660756496
2024-03-06,934.6195207347148,-1077.1497543223786,3024.2103364378404
2024-03-07,699.791500756002,-1240.4184104034089,2774.55878340931
2024-03-08,-715.5304891870555,-2777.9935073203237,1303.0647756701574
2024-03-09,764.2214923421811,-1103.0621823962908,3033.763538156393
2024-03-10,689.0163236318006,-1338.7990131031215,2665.0623197732275
2024-03-11,709.4567294135995,-1320.228803626373,2755.0944647147494
2024-03-12,749.5301090425909,-1229.8513792559252,2753.702248829191
2024-03-13,901.6135547571064,-1319.697352005029,2845.3944122078015
2024-03-14,647.9651359830654,-1394.9673320161453,2706.506171941301
2024-03-15,578.4347827078575,-1327.0480130012675,2656.5898614176926
2024-03-16,677.1925209605965,-1552.0361376396638,2588.45754986569
2024-03-17,586.325057851323,-1425.0231989576,2659.3215841499104
2024-03-18,592.8428611688515,-1364.505354948424,2592.529237444483
2024-03-19,621.031956940474,-1482.718184653409,2766.8350667807504
2024-03-20,763.5299133586356,-1216.0522551147662,2821.154985060617
2024-03-21,502.8106126920783,-1361.9738270898222,2462.752712801226
2024-03-22,428.889557734077,-1630.7233644072166,2391.9606811276176
2024-03-23,526.0476210757945,-1548.6452722222355,2420.0973157218996
2024-03-24,436.4243650102089,-1472.2707456285264,2420.63182900545
2024-03-25,447.0231785068438,-1698.06208306134,2455.9288433066745
2024-03-26,482.062524034401,-1724.9167452934478,2591.820769108947
2024-03-27,634.0527974299748,-1254.826620907821,2667.421946511222
2024-03-28,385.2834012103275,-1700.9717805034832,2303.4927048443687
2024-03-29,1862.9699566340923,-232.61193987079142,3786.064379069932
2024-03-30,438.7919730108837,-1536.5364623121222,2478.3241156369395
2024-03-31,366.87454060848125,-1653.8507822971715,2402.676424796001
2024-04-01,396.41857396725305,-1534.0136068445722,2530.183879485471
2024-04-02,451.2513069364071,-1543.6304444392817,2454.7910555760095
