ds,yhat,yhat_lower,yhat_upper
2024-02-21,129.7405769293296,-1325.410299323244,1446.7231084317152
2024-02-22,-60.60417095592846,-1440.3183567711026,1318.6563638584807
2024-02-23,-108.58311204909731,-1551.972116609208,1364.7955057710396
2024-02-24,-58.74686445892216,-1530.9337006951146,1326.304833195012
2024-02-25,-159.101183099594,-1512.0337265705216,1156.7423318118806
2024-02-26,-170.7769247837458,-1528.9325194123926,1167.7998189744055
2024-02-27,-4.290566207404659,-1421.262201089118,1444.3522070464367
2024-02-28,29.812337637287992,-1391.983727159017,1382.967582462705
2024-02-29,-150.98017536608936,-1597.46942122292,1283.7260105050598
2024-03-01,-187.5796716484791,-1520.133032086399,1080.021652312046
2024-03-02,-124.88776481116328,-1500.0274072092295,1329.9800089832752
2024-03-03,-211.29686014610056,-1560.1822342914234,1122.1398817822196
2024-03-04,-208.3493658625322,-1615.7698424042826,1222.2711342434345
2024-03-05,-26.986821629082527,-1431.4391917405953,1461.3414615394875
2024-03-06,21.818350259490416,-1489.6217936538326,1476.7153746653228
2024-03-07,-144.862783961939,-1565.8653004276603,1301.250701150284
2024-03-08,-694.4714579072828,-2069.806737208371,743.8849070495481
2024-03-09,-93.87111743976355,-1488.034107624186,1354.9827741767754
2024-03-10,-170.17798085317042,-1604.6455184969398,1190.287337121445
2024-03-11,-159.07205154219187,-1688.386299579247,1273.2548005984097
2024-03-12,28.291111083410065,-1322.6094309092482,1372.0694743477052
2024-03-13,80.78814351371248,-1345.6196693254406,1527.8926807006153
2024-03-14,-84.59396977429941,-1517.6592826803571,1381.2544664146437
2024-03-15,-109.17779717636928,-1513.9449186909906,1250.839460618197
2024-03-16,-38.17514391004316,-1384.3762045691208,1363.779729358581
2024-03-17,-120.17985545709405,-1567.0874544915828,1247.160340951834
2024-03-18,-116.82210610408144,-1524.0320312678343,1247.4745309916345
2024-03-19,60.98426107339209,-1406.4754897556559,1476.8743387150246
2024-03-20,102.40860916208206,-1284.7946379768434,1517.592775602508
2024-03-21,-75.22659828150255,-1515.6355031902265,1313.877201832093
2024-03-22,-112.87506046705674,-1506.164248562076,1311.2452638019374
2024-03-23,-55.35652427092603,-1487.9812534668392,1274.2669620910465
2024-03-24,-150.86034090349554,-1545.0936212136605,1312.327179286035
2024-03-25,-160.61076091680025,-1560.707701704586,1255.567264916889
2024-03-26,4.8747691699938684,-1313.5641641449977,1515.9270922046148
2024-03-27,35.14187365695298,-1351.0103605380657,1458.0207061075412
2024-03-28,-152.14083201266925,-1481.060144446073,1291.1741316938378
2024-03-29,398.75230808873937,-1040.1300808744506,1810.700854671955
2024-03-30,-145.855766036888,-1602.4171401033238,1254.4047890130148
2024-03-31,-244.8311157805453,-1630.2301477490685,1245.9412380461313
2024-04-01,-255.62306010520706,-1694.8370771704633,1060.280002487551
2024-04-02,-88.66400650105257,-1515.2988163756784,1214.3500914273934
2024-04-03,-54.387341119807175,-1580.739118659768,1491.0529115075847
2024-04-04,-235.16755418329888,-1650.9996424877143,1178.3538516853873
2024-04-05,-271.7569207967973,-1533.2485558219266,1197.0917641122803
2024-04-06,-208.88003293671326,-1671.4894967707423,1161.1410017450805
2024-04-07,-294.7391421877191,-1751.1431320899435,1109.2446755141798
2024-04-08,-290.67836934437776,-1686.2654530058041,1190.4240130849257
2024-04-09,-107.43811275106071,-1478.8256296021113,1306.6970079351927
2024-04-10,-55.792235031313965,-1444.201470708217,1392.0265867609057
2024-04-11,301.367300748518,-1084.9026509952182,1657.1127589872765
2024-04-12,-236.62902723521321,-1527.3007945140998,1121.899778538819
2024-04-13,-155.3485965660231,-1567.9262063671679,1242.2236309833465
2024-04-14,-223.21691151083093,-1728.2560481587482,1182.4911117547167
2024-04-15,-201.94025520138507,-1642.0878165771142,1236.3704106663797
2024-04-16,-2.5978463985442204,-1390.9637670083418,1421.7988106608798
2024-04-17,63.728876924832164,-1313.0527107457826,1457.910413399232
2024-04-18,-85.96793303037205,-1530.3643206154459,1275.8960086991767
2024-04-19,-93.04398713989775,-1485.6859467135746,1259.777869786909
2024-04-20,-2.7832681343840875,-1434.9013339835751,1325.07850477088
2024-04-21,-245.89196617765072,-1614.234036234314,1181.1741809638124
2024-04-22,-38.145528954905444,-1389.4694153125179,1399.2326755314407
2024-04-23,163.35325273291443,-1222.464809838197,1564.6971624005844
2024-04-24,229.5562436674989,-1173.1969692956645,1542.5690976037229
2024-04-25,77.53690403761169,-1376.8347942620567,1467.9751895125066
2024-04-26,66.06625697504572,-1307.7985401139968,1406.9768976274756
2024-04-27,150.02755502145996,-1266.336838884533,1459.7304150916043
2024-04-28,80.91775155626209,-1273.9886732159803,1539.8566237904456
2024-04-29,97.1876028858384,-1225.9197502048248,1558.3905341878976
2024-04-30,287.9890229505164,-1097.3918898471236,1677.2265986150671
2024-05-01,342.53713660150197,-1090.324804472264,1799.950322655581
2024-05-02,178.17600091614804,-1188.5159735925236,1498.672096986311
2024-05-03,153.9459637872658,-1327.2845124144098,1619.4964780419225
2024-05-04,224.99131721994158,-1245.3052178528087,1565.0020581432639
2024-05-05,143.0552895549337,-1306.7466286564354,1509.5507083302064
2024-05-06,146.8143735087679,-1198.0579276447504,1685.5937601898738
2024-05-07,325.62075751611366,-1013.4319027859092,1858.827411244488
2024-05-08,368.86042243142464,-983.7313513426739,1746.5767458119892
2024-05-09,194.0159569154468,-1107.5320843057077,1573.1590755969069
2024-05-10,160.2321105843124,-1176.661012742175,1495.5397276787526
2024-05-11,222.722757463311,-1246.2820116708672,1587.5942667790373
2024-05-12,133.26629469539444,-1233.5029139829853,1522.8917330034274
2024-05-13,130.54142132666664,-1219.13648911649,1472.4650887949113
2024-05-14,303.8719808249298,-1045.1474360455668,1669.8668505685785
2024-05-15,342.5883211226817,-1117.113229807321,1824.932173736658
2024-05-16,164.09409006705616,-1276.9658034263355,1564.7366648459306
2024-05-17,127.43633420284979,-1299.9746432136742,1592.0487270748633
2024-05-18,187.7174076885443,-1267.0507755519861,1572.846658785506
2024-05-19,96.5955427488383,-1259.1965692608842,1492.287108029683
2024-05-20,92.62585044549795,-1298.752778984601,1461.2140074028273
2024-05-21,265.0102637731977,-1178.5788418240509,1692.5320723734042
2024-05-22,302.96371095835445,-1167.3651633525387,1787.4328379741062
2024-05-23,469.5657127731104,-893.8764118711853,1823.263849883761
2024-05-24,86.43216828720729,-1261.1590010839109,1549.6318724701348
2024-05-25,145.93463674743907,-1194.5707196421301,1680.981719288561
2024-05-26,53.89903010993723,-1281.7419444482193,1574.1851210274385
2024-05-27,48.850278572563695,-1334.2501729762475,1567.6272257985652
2024-05-28,219.98254060422693,-1173.1398468383,1601.798998512531
2024-05-29,256.5252149815774,-1121.5802866567772,1661.298281381169
2024-05-30,75.81312763349456,-1342.2006075482316,1436.8866386431696
2024-05-31,36.85868246422808,-1350.2737840180882,1465.1753702437054
2024-06-01,94.76445183949713,-1201.6728960466412,1539.5533304210742
2024-06-02,1.2230732812291478,-1401.2436020874254,1447.892761990631
2024-06-03,-5.143718800642915,-1511.378233934664,1336.4786787697424
2024-06-04,164.96168773620246,-1262.4269475183182,1510.1819734258788
2024-06-05,200.87474038038437,-1268.0285258139854,1602.8567052045785
2024-06-06,20.034797995385617,-1412.2380406137602,1565.4497734432186
2024-06-07,-18.446741898013556,-1501.7592669004564,1336.6705701554054
2024-06-08,40.622349130936186,-1419.2126443027144,1408.1224283143738
2024-06-09,-50.9884180538393,-1350.9652662987812,1332.6670543130779
2024-06-10,-54.59619654043706,-1457.3541544236464,1295.1281304332583
2024-06-11,119.13956111651585,-1324.4150164360767,1453.048871700036
2024-06-12,159.57728154076983,-1272.3092154242681,1610.2582688337743
2024-06-13,-15.841743869301922,-1425.4969089658996,1555.513674917467
