ds,yhat,yhat_lower,yhat_upper
2025-03-03,-319.75816170266205,-2706.82758308646,2016.452307540438
2025-03-04,107.59408412670378,-2255.9372454826216,2470.5081111073423
2025-03-05,-401.02820122155686,-2874.165143412346,2003.9086171561216
2025-03-06,-458.2805583150912,-2890.116295105829,1866.1368050782671
2025-03-07,-90.80664053155591,-2402.4788297287014,2257.318396299764
2025-03-08,-329.96243153369704,-2685.700083038948,2101.3150420132574
2025-03-09,249.07270550546195,-2135.0684006978936,2511.8598888985534
2025-03-10,-174.52277368031758,-2576.721426360528,2383.51839369186
2025-03-11,189.8715947069623,-2165.2407251635286,2698.8379794523316
2025-03-12,-380.599307824396,-2867.4241387778584,1942.0474778516455
2025-03-13,-496.56233869006627,-2761.5211119804108,1779.448247080847
2025-03-14,-182.72314609357704,-2457.5169556940923,2373.9564113868983
2025-03-15,-468.64699217170295,-2917.151884914752,2107.658634127544
2025-03-16,72.07745770546934,-2198.752598339699,2432.184570246071
2025-03-17,-380.0280368140695,-2688.4257655836614,2037.5150226257665
2025-03-18,-33.28774080505646,-2489.972980786212,2195.50294995577
2025-03-19,-609.8222599066262,-3013.404206738659,1875.4107317386186
2025-03-20,-719.8685439619347,-3177.995933830867,1778.019606173465
2025-03-21,-388.10118333444285,-2724.5725359471057,2123.02776539954
2025-03-22,-644.4174146702047,-3016.3989129530532,1728.2389124134174
2025-03-23,-63.09484957325077,-2500.5893776016537,2443.2696401966887
2025-03-24,-464.64144570617697,-2751.5639442334223,2225.408509537311
2025-03-25,-58.726001142110164,-2554.840532047672,2500.1435507609503
2025-03-26,-569.0934205027272,-2951.062584171705,1625.8370819835502
2025-03-27,-607.8414889512563,-3209.5627216239914,1813.6358192667365
2025-03-28,-201.69190698261934,-2536.1490850895857,2100.112458795509
2025-03-29,-382.7193514342931,-2612.3807489095566,1987.2156462150951
2025-03-30,272.551267400785,-2171.9536709789086,2665.5772329172414
2025-03-31,50.3640616295915,-2412.363575567643,2509.960512407945
2025-04-01,411.8279593052942,-2053.022739665759,2625.025621217555
2025-04-02,-41.859886668604204,-2403.3875750894204,2287.0383846874893
2025-04-03,-33.70749293866146,-2451.6982972945116,2319.577662218165
2025-04-04,407.89471630044466,-2097.432603516765,2715.4295477918167
2025-04-05,249.48686454270663,-2098.979951152767,2579.6018777037725
2025-04-06,913.484389302108,-1274.8381944493578,3463.021997290503
2025-04-07,576.4246035138661,-1671.2823072003532,3162.4005553298393
2025-04-08,1026.1240721431043,-1562.143653517828,3329.5499894619547
2025-04-09,536.8400789264699,-1917.7085367234893,2866.430251432197
2025-04-10,-312.4604660473419,-2840.5058235456836,2022.9856973950875
2025-04-11,873.2648318411543,-1495.7542617035879,3268.359275610438
2025-04-12,639.2591806137275,-1582.4128372897521,2906.2643715084646
2025-04-13,1217.0603649376915,-1331.5660439492265,3606.7129278074744
2025-04-14,785.1208004645327,-1541.7579338459025,3182.5995427306107
2025-04-15,1133.4361448021511,-1394.8004900425385,3427.140761736212
2025-04-16,538.6528407504801,-1768.2869403651039,2908.188629853799
2025-04-17,389.7947988746115,-2140.338906395798,2629.030290515473
2025-04-18,-244.6773433098408,-2538.260986230018,2125.1579365549223
2025-04-19,325.6369194505691,-2082.8006068781256,2650.993812115323
2025-04-20,807.3908173859442,-1631.4629136780454,3102.6442186307563
2025-04-21,288.16705247170745,-2106.8680839353133,2469.2110659681753
2025-04-22,560.2561585518517,-1928.8955521741518,2876.1824608691854
2025-04-23,-97.6429119032794,-2592.869847416573,2256.061028312669
2025-04-24,-294.7506969485382,-2839.842841930731,1990.3493745497399
2025-04-25,-54.54165361351123,-2531.0334764846157,2305.306184054894
2025-04-26,-405.54735156316747,-2900.9483346263532,1797.6905393243828
2025-04-27,79.46285675099334,-2309.0872270404557,2560.0827925564577
2025-04-28,-418.39540295495175,-2847.415738807645,2127.480581004428
2025-04-29,-107.08307174531966,-2361.2889718145952,2380.9010330641927
2025-04-30,-708.5871082945898,-3135.599143246857,1574.5831504398611
2025-05-01,-833.2338429748686,-3206.4775023506377,1578.9903857915888
2025-05-02,-505.9981762129451,-2990.5031519842328,1879.7768600767477
2025-05-03,-757.2715204575027,-3229.0228844554863,1527.9202283320444
2025-05-04,-161.9981126802531,-2834.850300623155,2116.2658052881634
2025-05-05,-541.4999418599695,-2839.7632139144303,1998.6075921678118
2025-05-06,-106.37938577296495,-2409.48445720175,2412.7523523823
2025-05-07,-581.4046824305727,-3142.438386683206,1826.0337534759954
2025-05-08,-579.7558876605026,-2909.6277004109043,1855.1064106069334
2025-05-09,-129.26499226675415,-2666.420492330114,2189.4629779479983
2025-05-10,-263.11487238187243,-2668.508120822333,2189.830169601889
2025-05-11,441.0915410831526,-2089.2746649297596,2894.541983894115
2025-05-12,-20.497155890609292,-2521.88962928466,2295.3108617171656
2025-05-13,679.5103745158765,-1683.426032353745,3057.315534158519
2025-05-14,274.24374809642126,-2149.912809917029,2633.5981918896805
2025-05-15,329.0396755515343,-2126.1694376536357,2562.005652144008
2025-05-16,814.9014396659506,-1635.8672542501495,3248.929415235358
2025-05-17,697.8922728521359,-1708.4474802202992,3106.928765965871
2025-05-18,1400.0811115416675,-1108.683082177755,3918.1228181657934
2025-05-19,1097.7855763350224,-1296.4506670492206,3547.0956312541084
2025-05-20,1578.7214749716225,-777.8621715791281,3845.0220145399653
2025-05-21,1117.152512886611,-1184.7557924327336,3464.261223729689
2025-05-22,1099.6618213648521,-1362.1385882372529,3419.672033558814
2025-05-23,1498.9113472536467,-909.7517504980485,3818.7581959653194
2025-05-24,1282.9246221156852,-960.485027988646,3600.200438429158
2025-05-25,1875.9821678455965,-635.9953730282098,4121.108988710347
2025-05-26,1456.808671129119,-1095.245371272337,3558.813646715324
2025-05-27,1815.6627136361524,-638.3249802762272,4134.456999209567
2025-05-28,1229.4243161187353,-1192.3612082813431,3545.1588476452957
2025-05-29,1087.303517793906,-1250.4917862729646,3543.282611779438
2025-05-30,1364.5376457217726,-1069.54074292049,3798.9926671616045
2025-05-31,1031.6143546234316,-1440.20777133941,3165.318781622871
2025-06-01,1515.1111705468297,-1026.3639869575454,3933.223317256749
2025-06-02,995.832021155009,-1319.7777194995508,3371.926544802646
2025-06-03,1265.852732609968,-1161.0070285880702,3667.6987301407685
2025-06-04,603.5717532280088,-1816.7097118338015,2992.1361327712
2025-06-05,399.39011682091984,-2046.2397353664392,2780.7819354269004
2025-06-06,629.3888614935563,-1791.3446944594689,3022.8370027906994
2025-06-07,-34.565991723725304,-2494.44450188681,2229.5049900865747
2025-06-08,731.5509796907825,-1727.2018345515403,3285.604849254708
