ds,yhat,yhat_lower,yhat_upper
2024-02-24,483.54580558071507,-1501.961680125644,2621.1356276710453
2024-02-25,559.4121857337972,-1381.366012106298,2651.1060108976476
2024-02-26,455.9889707588301,-1667.0974429809175,2476.2655416250795
2024-02-27,497.632603515539,-1552.9444361675705,2536.239512606139
2024-02-28,475.5357099514313,-1490.8522164355697,2456.16061969426
2024-02-29,446.5347214631012,-1625.3851002927936,2575.4249539562325
2024-03-01,241.59923751337607,-1993.0645226968431,2359.067847414075
2024-03-02,258.37289684050813,-1852.6588795965438,2301.109445388416
2024-03-03,344.3322512296578,-1791.3226720721461,2276.8591058713387
2024-03-04,253.5686205903321,-1930.432315868127,2259.070074930742
2024-03-05,309.93611573291685,-1651.5088556221901,2354.1674508186056
2024-03-06,304.0906693995962,-1826.1442778051794,2569.745385777328
2024-03-07,292.3147843855677,-1720.6223680898036,2411.0400117557956
2024-03-08,-1131.6327927985258,-3203.9489091733717,880.7358451310859
2024-03-09,139.32526354679226,-1956.2255010393549,2245.1393952928547
2024-03-10,242.19041499394632,-1781.2589804973086,2321.9817748924347
2024-03-11,167.25395978738555,-1875.3812958383992,2163.0566456517163
2024-03-12,237.97324963555423,-1903.119162581892,2351.511041874422
2024-03-13,244.67835184529946,-1604.551867434498,2378.0521023786837
2024-03-14,243.40510038904443,-1940.0468999708658,2333.642424355812
2024-03-15,64.40738709689185,-1981.1267067256592,2094.4408045527125
2024-03-16,104.71782078725596,-1876.1822773592917,2262.149834991507
2024-03-17,211.3227112815831,-1900.1692036894851,2297.9556987749424
2024-03-18,137.95593802436326,-1847.5197111549846,2092.6369939481365
2024-03-19,208.25459939376384,-1916.616626016902,2102.250753353233
2024-03-20,212.80112853806833,-1791.237487182449,2309.4528561032557
2024-03-21,207.94656815653798,-1860.133368884137,2295.0380943640444
2024-03-22,24.311258945252916,-2011.5063720550775,1998.2369498189396
2024-03-23,59.332449456245854,-2088.558491603548,2148.0044279404415
2024-03-24,160.42520192304403,-1982.949128760245,2239.7003680297485
2024-03-25,81.76159880980492,-2044.000215854596,2094.5891376820223
2024-03-26,147.4116004247271,-1916.1393090308989,2228.4709142539255
2024-03-27,148.3706936956927,-1794.2098927253985,2230.7622023123567
2024-03-28,141.36946245201216,-1853.31030277741,2287.042048122551
2024-03-29,972.577972216254,-1247.9840278852837,3060.0853718575377
