ds,yhat,yhat_lower,yhat_upper
2024-01-01,9.654152710113728,1.6566801468171701,17.54013559840704
2024-01-02,9.308828952615972,1.6523586247282003,17.56229767013781
2024-01-03,8.832056276215123,0.8445725841690098,16.7314659534009
2024-01-04,8.405839874664267,0.1631670772178512,16.80267838678256
2024-01-05,8.016682213044799,0.09017459134710774,15.94135099417661
2024-01-06,9.065990289584038,0.9367523372410347,17.34626127107409
2024-01-07,8.660317111222378,0.8668540190366386,16.894575851891172
2024-01-08,8.610138255382212,0.2145435426582853,17.09482743639456
2024-01-09,8.216536373934199,0.5967619847142543,16.77043219366132
2024-01-10,7.709111745396232,-1.1784140224394348,15.630778811984564
2024-01-11,7.27005408729597,-1.2084088192900313,15.75190827799379
2024-01-12,6.885653361845847,-1.6777243469828154,15.502865759732446
2024-01-13,7.956723946212965,0.3638139869311128,15.607268725166609
2024-01-14,7.588872122668512,-1.4150356827259432,15.609669729888175
2024-01-15,7.5913067953287445,-0.167729498472471,15.404362191928822
2024-01-16,7.263565123889567,-1.487856156678446,14.76297964925994
2024-01-17,6.8334698529147415,-0.9016804101568593,14.628719988266058
2024-01-18,6.481252101799817,-1.0547359129347897,14.75032438679904
2024-01-19,6.191115827071013,-2.2813175357146576,14.423806108013984
2024-01-20,7.36171677815718,-1.0166902501756572,15.61124554985588
2024-01-21,7.096484368995548,-1.2154171502830209,14.896767164741014
2024-01-22,7.202484900611336,-0.6255559956413507,15.829723267661679
2024-01-23,6.977196456332835,-0.7000093418413349,15.176079693164791
2024-01-24,6.6465110195333175,-1.5391530159894893,14.475145022236793
2024-01-25,6.388896522712968,-1.6874801677912865,14.197228478784144
2024-01-26,4.100946532927621,-4.032209925362452,12.563648491392078
2024-01-27,7.438123298091931,-1.1585303993408584,15.869822651180932
2024-01-28,7.244621538869528,-0.9941129903531452,15.315693143921509
2024-01-29,7.412718963303938,-0.8043687615971813,15.753175593464876
2024-01-30,7.239316171665758,-1.6712459099518073,15.231889576783002
2024-01-31,6.949982413789053,-1.0007206434075318,15.06573695088809
2024-02-01,6.72310686711723,-2.2052720921408913,14.534084287379637
2024-02-02,6.541479100291126,-1.8375564650608558,14.79710472592181
2024-02-03,7.802771760485724,0.009532218908466306,16.41678793461011
2024-02-04,7.609854455099587,-0.7837782637842211,15.263525091537593
2024-02-05,7.769638150412395,-0.7137045006420202,15.707489002555398
2024-02-06,7.5798215838018566,-1.2193536336029447,15.610212011418552
2024-02-07,7.266856656846592,-0.9355863491180273,15.043533280240062
2024-02-08,7.010067124529341,-1.9551889992239029,15.026478748886417
2024-02-09,6.793197672375576,-1.4134602088717203,15.055953539738129
2024-02-10,8.014867371925632,-0.2847844692746202,16.479021308095383
2024-02-11,7.77885734700713,-0.389306333227232,16.286790923244492
2024-02-12,7.8929326827226145,-0.32961447093397384,16.13347595997725
2024-02-13,7.655570623410121,-0.6618805055954189,15.8687084573275
2024-02-14,7.29391240184105,-1.3906506924388082,14.962089205848864
2024-02-15,6.987873207622066,-0.76634530935429,15.199453103238666
2024-02-16,6.721687396069494,-1.714681695720434,14.465383637530309
2024-02-17,7.8943627594191135,-0.674848378394727,16.05407849051508
2024-02-18,7.609973357468425,-0.7141685933716122,15.403665349718045
2024-02-19,7.67649045394313,-0.9573791118938716,15.676717211633706
