ds,yhat,yhat_lower,yhat_upper
2024-02-21,129.7405769293296,-1299.2399263410234,1587.413560112367
2024-02-22,-60.60417095592846,-1656.1784787693427,1398.6295625305124
2024-02-23,-108.58311204909731,-1454.605051437463,1276.6972823205947
2024-02-24,-58.74686445892216,-1508.3723977785558,1298.015321167322
2024-02-25,-159.101183099594,-1580.5097630952232,1275.9750656005028
2024-02-26,-170.7769247837458,-1571.542845865478,1207.3891649847471
2024-02-27,-4.290566207404659,-1513.1402970344882,1399.0781113184894
2024-02-28,29.812337637287992,-1401.5760492891202,1401.9548490304378
2024-02-29,-150.98017536608936,-1582.842921930345,1211.8603796621373
2024-03-01,-187.5796716484791,-1665.9437465603764,1277.2003241939312
2024-03-02,-124.88776481116328,-1507.6871697965964,1277.3346929268212
2024-03-03,-211.29686014610056,-1594.7271418061284,1185.948482590964
2024-03-04,-208.3493658625322,-1537.9977274411597,1132.6689141302047
2024-03-05,-26.986821629082527,-1428.9746752481126,1366.3938088601237
2024-03-06,21.818350259490416,-1449.8857429938034,1498.5213514672416
2024-03-07,-144.862783961939,-1635.24080253794,1292.1452391357832
2024-03-08,-694.4714579072828,-2054.5123649685065,785.0350552572351
2024-03-09,-93.87111743976355,-1411.8196282270728,1391.8810627717296
2024-03-10,-170.17798085317042,-1621.1468205179667,1253.013568496934
2024-03-11,-159.07205154219187,-1611.0677776565813,1249.9966070816104
2024-03-12,28.291111083410065,-1388.1459387874575,1380.4627779490675
2024-03-13,80.78814351371248,-1339.9997163072755,1480.3171564710717
2024-03-14,-84.59396977429941,-1502.3532255379391,1352.3700888799465
2024-03-15,-109.17779717636928,-1604.5297990400563,1294.089121229408
2024-03-16,-38.17514391004316,-1457.3695969913006,1295.7828939769852
2024-03-17,-120.17985545709405,-1543.2113472588687,1244.5503847627192
2024-03-18,-116.82210610408144,-1604.8227082421586,1229.2859577509032
2024-03-19,60.98426107339209,-1326.3310800978832,1499.217794355418
2024-03-20,102.40860916208206,-1302.3515899906356,1579.9814921803131
2024-03-21,-75.22659828150255,-1463.1246065805503,1298.8772620688378
2024-03-22,-112.87506046705674,-1578.028014102861,1298.868034249493
2024-03-23,-55.35652427092603,-1529.9051343762353,1353.67164680538
2024-03-24,-150.86034090349554,-1607.418077581401,1257.017926344556
2024-03-25,-160.61076091680025,-1542.9180124795078,1289.9929684364195
2024-03-26,4.8747691699938684,-1470.8073105071765,1378.926046182453
2024-03-27,35.14187365695298,-1368.7802316945974,1318.039675039213
2024-03-28,-152.14083201266925,-1452.560583345294,1225.383753724962
2024-03-29,398.75230808873937,-891.1785870737183,1890.388373378951
2024-03-30,-145.855766036888,-1524.3406940156297,1203.786311163763
2024-03-31,-244.8311157805453,-1612.4302080815658,1140.1594784391248
2024-04-01,-255.62306010520706,-1638.6106387940938,1083.2322808898862
2024-04-02,-88.66400650105257,-1452.5379648201051,1288.2210098976955
2024-04-03,-54.387341119807175,-1527.0923347644512,1412.3800576539786
2024-04-04,-235.16755418329888,-1597.446862197298,1144.628549555203
2024-04-05,-271.7569207967973,-1699.6830323298414,1188.229406450646
2024-04-06,-208.88003293671326,-1644.745308813739,1271.1252718916567
2024-04-07,-294.7391421877191,-1732.8234098855967,1138.7233290207969
2024-04-08,-290.67836934437776,-1709.5822729144998,1125.170482675656
2024-04-09,-107.43811275106071,-1463.3124258357795,1266.9429032345133
