ds,yhat,yhat_lower,yhat_upper
2024-06-13,1067.0520717344816,-893.3372659353759,2828.144635047427
2024-06-14,975.3719777271318,-824.549323557677,2752.4899873772506
2024-06-15,1023.4677529767833,-823.6775102492956,2810.430140811826
2024-06-16,1089.602816378374,-806.1336640090168,2886.936628628596
2024-06-17,2076.660812212928,262.67976937235443,3906.8644733667743
2024-06-18,1172.051670228253,-670.3510795960447,2999.5150692362345
2024-06-19,1141.0155399707392,-640.7413140554237,2951.809902503287
2024-06-20,1093.1719683870406,-825.589092250165,2844.80704015986
2024-06-21,1018.4845610411246,-821.2164555843293,2755.955228852778
2024-06-22,1081.513736406654,-769.3718452452122,2891.839910733203
2024-06-23,1160.4280129968802,-580.5855858631986,3068.6731527899333
2024-06-24,1113.5544795429876,-670.1908200676887,2901.786899023406
2024-06-25,1261.9541630600863,-615.482036258958,3076.004431385312
2024-06-26,1237.3791264808387,-617.5449882664357,3046.7814854800795
2024-06-27,1194.157887789627,-546.8423308096028,3085.2476956069545
2024-06-28,1122.480554202581,-740.3665507817568,2905.8908217984135
2024-06-29,1187.1760019086457,-694.8483763182463,3081.3197216322237
2024-06-30,1266.7120581671466,-548.0113226027712,3156.490591886228
2024-07-01,1219.73396554957,-568.3573705655579,3114.2283340774193
2024-07-02,1367.6272419477637,-342.9969533996446,3257.5326140920693
2024-07-03,1342.4621824439075,-396.736430784902,3114.83992801162
2024-07-04,1298.8670120455465,-585.0388064051208,3264.317685745407
2024-07-05,1227.3014897015462,-688.4102690465091,2975.741289147737
2024-07-06,1292.8236753291685,-485.2749785743934,3049.205693656819
2024-07-07,1374.0811678993825,-396.55738957344346,3113.6594456517773
2024-07-08,1329.8423914429284,-467.22217372732047,2983.4041655033925
2024-07-09,1481.5542889561218,-341.06430764957946,3247.305885144837
2024-07-10,1461.2838501593221,-522.5582511985868,3231.3474208044513
2024-07-11,1423.5905920859395,-471.2486095654981,3190.3691670359294
2024-07-12,1358.8018285346852,-480.68231227891954,3249.1564107048866
2024-07-13,1431.783402460372,-427.6272184517771,3360.85912551038
2024-07-14,1520.937071417467,-289.15303319111433,3284.507686127907
2024-07-15,1484.7399410770593,-266.861660580467,3211.314486389694
2024-07-16,1644.3120532823723,-174.87349821242336,3587.475464803741
2024-07-17,351.9730320750166,-1512.889730507566,2290.642537697977
2024-07-18,1600.1080371452658,-202.9209961444866,3491.540137718255
2024-07-19,1540.4939944952516,-323.0215677001831,3211.230938888081
2024-07-20,1617.0458035442502,-250.821005164866,3470.464836792973
